ID_Empleado,Género,Edad,Cargo,Departamento,Años_Experiencia,Horas_Trabajadas_Semana,Numero_Tareas,Nivel_Estrés,Satisfaccion_Laboral,Evaluacion_Desempeño,Salario_Anual,Bonos,Promociones_Ultimos_5_años,Horas_Formacion_Anual,Cursos_Realizados,Certificaciones,Absentismo_Laboral,Accidentes_Laborales,Rotación_Personal,Rendimiento
192,Masculino,51,Contador,Servicio al Cliente,4,44,14,4,10,2.2359428075331396,39136,6892,3,40,2,0,10,0,No,2.846153846153846
193,Masculino,30,Ingeniero,Servicio al Cliente,2,44,1,2,3,2.7194543042516313,34980,6070,3,61,4,0,12,2,No,2.634615384615384
194,Masculino,42,Administrador,Operaciones,24,30,13,1,7,1.8531502590579803,119734,7502,1,16,2,1,9,1,Sí,3.192307692307692
195,Masculino,41,Supervisor,Finanzas,21,30,5,6,4,4.454364063142037,76344,9724,3,11,3,1,12,2,Sí,2.2307692307692304
196,Femenino,40,Asistente de Vuelo,Servicio al Cliente,17,44,10,5,2,1.7816386426144395,141898,8747,2,67,4,3,2,1,Sí,3.2115384615384612
197,Femenino,40,Contador,Servicio al Cliente,15,30,4,6,8,4.436051973058182,133970,3892,2,40,6,4,5,0,Sí,3.4230769230769225
198,Femenino,33,Administrador,Recursos Humanos,1,30,9,7,2,2.8224535302821905,128135,2800,2,13,1,2,7,2,No,1.1538461538461537
199,Masculino,58,Agente de Tráfico,Recursos Humanos,12,30,5,9,1,4.3403419752672825,86799,930,1,3,5,0,9,0,Sí,1.1923076923076923
200,Masculino,62,Ingeniero,Mantenimiento,15,30,11,10,5,2.05795423643946,102907,5249,3,76,5,0,1,1,Sí,3.0961538461538463
201,Masculino,38,Contador,Mantenimiento,7,30,10,10,10,1.5309205654848261,81107,4193,3,73,5,3,0,2,Sí,3.5384615384615383
202,Femenino,58,Administrador,Recursos Humanos,7,30,12,6,9,3.2198450598396073,95264,8984,2,13,6,2,9,1,No,2.5576923076923075
203,Masculino,60,Supervisor,Finanzas,9,44,12,6,5,3.0377482682228663,32396,4035,3,8,2,2,12,2,Sí,1.8461538461538458
204,Masculino,49,Ingeniero,Mantenimiento,31,44,2,3,2,2.4264295120141304,140402,4383,2,42,4,2,0,1,Sí,3.3846153846153846
205,Femenino,62,Agente de Tráfico,Tecnología,30,30,4,8,10,3.6512856741536575,32090,9961,2,19,8,3,6,0,No,3.7115384615384612
206,Masculino,56,Supervisor,Tecnología,11,44,13,9,4,1.3805713150300463,81975,6312,2,0,8,0,1,0,No,1.6153846153846154
207,Femenino,39,Analista de Datos,Finanzas,8,30,12,1,8,3.488004299660518,114449,3150,1,71,6,1,8,2,No,3.9038461538461537
208,Femenino,35,Administrador,Recursos Humanos,8,44,9,6,7,1.8470243740009478,119464,4358,0,16,8,0,9,1,No,2.384615384615384
209,Femenino,56,Ingeniero,Mantenimiento,17,44,8,7,5,1.5158182240851885,66941,8903,0,19,2,1,3,1,Sí,2.2115384615384612
210,Masculino,62,Ingeniero,Servicio al Cliente,29,44,3,8,4,4.638432720501424,39251,6866,3,58,6,1,13,0,Sí,3.4615384615384617
211,Masculino,28,Contador,Recursos Humanos,10,44,8,10,5,2.8391830446153383,62126,2577,2,12,0,3,6,2,Sí,2.423076923076923
212,Masculino,62,Agente de Tráfico,Mantenimiento,22,30,13,8,7,4.053667486352097,69727,4880,0,76,6,2,4,1,Sí,3.9615384615384612
213,Masculino,34,Mecánico,Finanzas,10,44,2,7,5,1.3564677137940686,109021,4305,0,46,2,3,4,1,No,2.6153846153846154
214,Masculino,39,Analista de Datos,Tecnología,19,30,3,8,8,1.2298595120243334,127183,4050,3,49,2,1,6,0,Sí,3.1346153846153846
215,Masculino,58,Supervisor,Finanzas,18,44,14,9,7,2.9794088516842594,137142,3148,1,76,6,0,8,1,Sí,3.5769230769230766
216,Masculino,34,Asistente de Vuelo,Mantenimiento,16,44,5,10,7,2.262204606180523,39545,6154,3,39,7,1,3,0,No,3.192307692307692
217,Femenino,57,Asistente de Vuelo,Finanzas,9,30,11,7,9,1.0196291700379305,57275,8060,3,6,3,3,8,2,No,2.3269230769230766
218,Masculino,52,Ingeniero,Mantenimiento,23,44,12,3,8,1.7331785795954677,108902,5126,2,54,0,0,8,1,No,3.5769230769230766
219,Femenino,23,Contador,Mantenimiento,5,30,14,9,8,1.8751020619618317,38955,1946,1,50,4,2,10,1,Sí,2.9999999999999996
220,Masculino,37,Piloto,Finanzas,19,30,10,1,6,2.1540254181243754,58647,1572,3,75,9,3,7,0,No,5.038461538461537
221,Masculino,30,Ingeniero,Operaciones,12,30,10,8,7,4.510142308173405,97862,199,0,1,3,4,0,0,Sí,2.7307692307692304
222,Masculino,30,Asistente de Vuelo,Servicio al Cliente,6,44,8,6,8,2.6824101245278746,79610,2377,0,13,8,1,9,1,No,2.4423076923076916
223,Femenino,59,Asistente de Vuelo,Recursos Humanos,29,30,1,3,5,3.717729561908347,65340,4068,3,16,2,2,10,0,No,3.0
224,Femenino,32,Analista de Datos,Tecnología,14,44,4,9,10,1.0735843706461319,144379,8281,2,76,3,2,10,0,No,3.8269230769230766
225,Femenino,43,Piloto,Servicio al Cliente,12,44,1,6,2,4.255702711531471,76534,590,2,0,9,0,14,2,Sí,1.7115384615384612
226,Femenino,54,Ingeniero,Recursos Humanos,23,44,1,7,7,1.961315776785669,134244,6198,3,0,2,3,8,0,No,2.4615384615384612
227,Masculino,57,Analista de Datos,Recursos Humanos,30,30,12,2,10,2.2361573156417385,78702,6031,1,25,2,1,2,1,No,3.788461538461538
228,Femenino,44,Contador,Tecnología,26,30,5,1,3,1.1810257279481542,81691,5340,2,45,6,4,7,0,Sí,3.749999999999999
229,Masculino,55,Analista de Datos,Servicio al Cliente,20,30,6,1,10,2.6387716238944616,99705,8283,0,12,4,1,4,1,Sí,3.346153846153846
230,Masculino,30,Ingeniero,Tecnología,0,30,1,3,8,4.41030709096018,142070,8131,1,33,4,3,5,1,No,2.75
231,Femenino,45,Administrador,Mantenimiento,14,30,11,3,6,2.5149370324811566,39010,589,3,61,3,2,2,0,Sí,3.4615384615384617
232,Femenino,29,Mecánico,Tecnología,2,44,6,8,4,4.63442108302557,36073,3638,1,72,9,4,10,1,Sí,3.096153846153846
233,Femenino,28,Ingeniero,Finanzas,5,44,5,7,2,4.4697904127707275,91594,3314,2,50,7,0,6,2,Sí,2.2115384615384612
234,Femenino,57,Agente de Tráfico,Operaciones,13,44,4,10,7,1.247843771977304,120630,785,2,40,0,3,1,2,Sí,2.4999999999999996
235,Femenino,39,Asistente de Vuelo,Operaciones,21,30,10,8,1,2.2210877751272506,149158,8075,0,54,8,1,12,1,No,3.269230769230769
236,Femenino,24,Piloto,Operaciones,6,44,5,1,7,4.6416692300698426,119393,4045,3,27,8,3,2,2,Sí,3.173076923076923
237,Femenino,49,Piloto,Servicio al Cliente,25,44,8,4,10,1.1192357698986792,115911,3784,1,60,4,0,1,0,Sí,4.153846153846153
238,Femenino,27,Mecánico,Servicio al Cliente,9,44,9,8,10,4.063233138435038,120454,1177,1,6,0,1,12,0,No,2.2307692307692304
239,Masculino,42,Agente de Tráfico,Mantenimiento,13,30,11,10,7,4.625711916605068,102344,1277,1,77,1,4,10,0,No,3.346153846153846
240,Femenino,49,Asistente de Vuelo,Operaciones,19,30,14,2,10,4.081965593343307,118107,2965,1,1,1,1,8,1,No,2.846153846153846
241,Femenino,61,Piloto,Mantenimiento,18,30,12,7,3,3.975257268023631,103144,8493,0,75,5,1,10,0,Sí,3.2692307692307687
242,Masculino,22,Agente de Tráfico,Operaciones,4,30,2,8,4,4.3734231024686,43408,2344,0,1,9,0,13,0,No,2.5769230769230766
243,Femenino,57,Analista de Datos,Servicio al Cliente,23,30,6,9,4,3.663158244128045,52692,7658,0,27,8,1,12,1,Sí,2.673076923076923
244,Masculino,42,Ingeniero,Finanzas,9,30,3,7,4,2.6923847551318865,57369,5163,2,53,2,3,13,2,No,2.596153846153846
245,Masculino,62,Ingeniero,Finanzas,33,30,2,9,9,1.2510222053402207,139670,3215,0,75,7,2,2,0,Sí,4.576923076923077
246,Femenino,56,Administrador,Finanzas,15,44,12,2,6,4.151869780057783,149219,8187,0,57,1,0,7,1,Sí,3.2307692307692304
247,Masculino,34,Asistente de Vuelo,Tecnología,14,44,14,1,10,4.621014556163566,78508,61,3,46,4,0,5,2,Sí,3.6923076923076916
248,Masculino,31,Agente de Tráfico,Finanzas,13,30,13,1,9,3.046345846212801,44782,857,3,60,3,0,12,2,No,3.9038461538461533
249,Masculino,31,Supervisor,Recursos Humanos,6,44,1,4,4,3.13004189782316,35126,8729,3,39,4,3,0,2,No,2.5576923076923075
250,Masculino,34,Piloto,Operaciones,16,30,4,1,7,2.6131479365842707,94605,1340,3,17,3,3,10,0,No,3.2307692307692304
251,Femenino,58,Contador,Finanzas,31,44,8,7,10,4.427530443335436,79595,5554,0,13,0,3,12,2,Sí,3.25
252,Masculino,59,Contador,Recursos Humanos,18,44,3,8,9,1.0592132158543204,33704,9009,0,24,0,3,14,2,No,2.7692307692307687
253,Femenino,45,Ingeniero,Recursos Humanos,0,30,5,3,10,3.4981941984607405,113820,5015,2,9,5,1,5,2,Sí,2.423076923076923
254,Masculino,23,Supervisor,Recursos Humanos,5,44,14,1,3,4.629652391034951,72477,974,1,47,7,0,7,0,Sí,3.8461538461538463
255,Masculino,43,Contador,Mantenimiento,4,30,10,3,3,1.4128893021290696,124244,4637,1,47,6,0,9,1,Sí,2.4807692307692304
256,Masculino,38,Mecánico,Mantenimiento,11,30,5,2,6,4.836658149591951,47940,3652,3,60,3,4,13,2,No,3.5576923076923075
257,Masculino,57,Mecánico,Recursos Humanos,11,44,5,6,8,4.870712656140457,54673,3303,2,52,4,2,2,1,Sí,3.2307692307692304
258,Femenino,35,Asistente de Vuelo,Tecnología,17,30,11,7,1,4.719155860624616,106589,1711,0,8,7,1,13,2,No,1.942307692307692
259,Femenino,31,Supervisor,Finanzas,13,44,9,9,4,2.85018438388769,112964,789,1,10,5,2,6,2,Sí,2.0576923076923075
260,Masculino,56,Mecánico,Operaciones,8,30,8,5,8,2.5318800121291893,109079,580,3,26,7,1,13,0,Sí,2.7884615384615383
261,Masculino,46,Mecánico,Tecnología,28,44,8,4,6,3.823790946088149,38659,8543,3,58,5,1,5,2,No,4.019230769230768
262,Femenino,24,Ingeniero,Servicio al Cliente,6,44,13,1,2,2.2747608717763668,38545,2302,1,57,7,1,0,2,Sí,3.9999999999999996
263,Masculino,59,Contador,Mantenimiento,30,44,13,6,8,1.2733766123815582,79223,1073,1,12,3,0,1,1,Sí,2.98076923076923
264,Masculino,38,Asistente de Vuelo,Finanzas,20,30,1,8,1,4.605688653448125,39567,5373,1,64,9,2,13,0,Sí,3.5576923076923075
265,Masculino,33,Agente de Tráfico,Finanzas,15,30,1,4,1,3.539424239727018,96611,7561,0,10,1,2,10,1,Sí,2.365384615384615
266,Femenino,45,Analista de Datos,Servicio al Cliente,27,30,2,1,7,1.8286179931650715,39437,1882,1,56,2,3,4,1,No,4.230769230769231
267,Femenino,50,Piloto,Servicio al Cliente,31,30,14,5,10,1.0736342453931376,39215,4345,2,66,4,2,6,1,No,4.576923076923077
268,Femenino,62,Piloto,Finanzas,1,30,8,10,3,3.8940638677252317,138316,1260,2,65,3,3,3,1,Sí,2.230769230769231
269,Masculino,46,Analista de Datos,Servicio al Cliente,10,30,10,5,8,4.411199691057583,62068,7047,1,23,4,4,5,0,No,2.865384615384615
270,Masculino,57,Analista de Datos,Finanzas,19,30,1,2,9,2.6225903025933084,83707,231,0,48,0,3,1,2,No,3.730769230769231
271,Femenino,47,Piloto,Tecnología,8,44,4,6,8,1.3235928434125803,117206,9148,3,39,0,1,4,0,No,2.5576923076923075
272,Femenino,59,Piloto,Servicio al Cliente,18,30,9,10,1,3.5944849508013994,92746,4729,1,78,1,0,9,2,Sí,2.5576923076923075
273,Femenino,22,Agente de Tráfico,Tecnología,4,44,2,9,1,2.1877162089395945,89892,9286,1,69,1,1,14,2,No,2.0769230769230766
274,Femenino,41,Supervisor,Tecnología,4,44,3,6,6,1.5757868998011078,141308,3536,1,1,7,4,2,1,No,2.0769230769230766
275,Masculino,49,Supervisor,Servicio al Cliente,23,44,11,8,1,3.0415862208249376,34462,3492,2,53,9,0,0,2,No,2.884615384615384
276,Femenino,37,Agente de Tráfico,Finanzas,6,44,6,10,8,2.9273748995690316,132025,5119,2,14,3,4,5,0,Sí,2.096153846153846
277,Masculino,38,Contador,Recursos Humanos,10,44,13,3,6,3.0670816363094398,33107,1302,3,47,5,1,8,2,Sí,3.0769230769230766
278,Femenino,61,Analista de Datos,Finanzas,8,30,11,10,5,4.295729294236796,51086,4314,0,53,1,0,13,0,No,2.1538461538461533
279,Masculino,49,Administrador,Operaciones,29,30,10,2,6,2.9381835299107424,114495,8888,1,45,0,4,13,0,No,3.7884615384615383
280,Femenino,33,Analista de Datos,Servicio al Cliente,2,44,3,4,4,4.602162318983453,82198,306,1,56,6,3,9,0,Sí,2.846153846153846
281,Femenino,48,Piloto,Mantenimiento,21,44,4,9,1,4.367242478488663,145436,8505,1,54,3,2,7,2,Sí,2.5576923076923075
282,Femenino,62,Analista de Datos,Servicio al Cliente,19,44,9,9,7,3.604463797132808,48083,3474,3,59,3,1,3,1,No,3.192307692307692
283,Femenino,51,Piloto,Operaciones,31,30,9,3,10,1.227407430421224,87945,5848,1,29,1,3,7,0,Sí,3.923076923076923
284,Masculino,62,Analista de Datos,Tecnología,6,30,10,1,9,4.459777557851341,100251,7655,2,27,8,4,10,1,No,3.4423076923076916
285,Femenino,55,Contador,Mantenimiento,6,44,5,1,4,4.6222881177869635,78723,1402,0,51,1,4,4,0,Sí,2.9230769230769234
286,Masculino,58,Administrador,Mantenimiento,19,44,7,4,4,2.5001885380411712,71214,4376,2,40,4,0,2,2,Sí,2.846153846153846
287,Masculino,27,Mecánico,Finanzas,9,30,9,4,9,3.1046070386264333,41169,8226,1,20,5,3,3,0,No,3.519230769230769
288,Masculino,28,Agente de Tráfico,Recursos Humanos,10,30,8,10,4,2.124082682554109,147412,2117,3,41,2,4,6,2,Sí,3.173076923076923
289,Masculino,53,Agente de Tráfico,Finanzas,23,30,11,6,10,1.0588653360295677,84471,8551,2,12,2,0,14,2,Sí,2.884615384615384
290,Femenino,53,Administrador,Mantenimiento,12,30,7,5,4,2.9178042452765234,112755,5809,0,44,5,2,4,2,Sí,2.7884615384615383
291,Masculino,46,Analista de Datos,Mantenimiento,3,44,12,6,8,1.517435893510525,31850,6030,3,53,4,2,3,2,Sí,2.9423076923076925
292,Masculino,54,Mecánico,Recursos Humanos,11,30,8,10,4,1.7332988409063304,83916,407,1,18,4,0,2,1,Sí,1.6538461538461537
293,Masculino,28,Supervisor,Servicio al Cliente,10,44,5,7,9,2.9228432464890464,82254,5680,1,26,4,3,2,2,Sí,3.0384615384615374
294,Femenino,33,Analista de Datos,Recursos Humanos,0,44,5,7,8,4.468153363920089,99185,4675,3,39,8,0,9,0,Sí,2.5576923076923075
295,Femenino,37,Contador,Tecnología,16,30,5,10,5,4.37853068701713,118664,5503,2,6,7,0,5,1,Sí,1.9038461538461537
296,Femenino,37,Piloto,Finanzas,1,44,1,10,9,4.860273685720136,114453,6224,2,24,3,3,7,1,No,2.134615384615384
297,Femenino,62,Asistente de Vuelo,Servicio al Cliente,5,30,6,9,8,2.9307224740937516,65074,7605,3,48,5,2,14,1,Sí,2.75
298,Masculino,57,Analista de Datos,Finanzas,10,44,5,6,10,3.208035638857849,75308,2092,2,35,4,4,3,1,Sí,3.2499999999999996
299,Masculino,34,Asistente de Vuelo,Recursos Humanos,16,44,8,8,4,4.288464937240035,96029,7526,0,70,5,2,0,0,No,3.2499999999999996
300,Femenino,28,Analista de Datos,Servicio al Cliente,10,30,8,2,4,3.79869364159869,90649,136,3,23,7,3,3,2,No,3.2692307692307687
301,Masculino,57,Administrador,Recursos Humanos,27,30,2,8,1,1.731288427609357,88474,9170,0,60,5,1,11,0,No,3.019230769230769
302,Masculino,30,Asistente de Vuelo,Tecnología,12,44,11,9,4,2.592699008359825,117620,1484,3,68,5,3,14,2,Sí,3.1346153846153846
303,Masculino,53,Analista de Datos,Operaciones,11,44,6,4,8,4.716637168305959,135237,3376,0,51,1,2,4,1,Sí,3.192307692307692
304,Femenino,32,Agente de Tráfico,Mantenimiento,14,44,12,5,5,1.584508573171131,42623,6372,1,35,6,2,7,1,Sí,3.403846153846154
305,Femenino,29,Asistente de Vuelo,Servicio al Cliente,11,44,11,5,6,1.8374254961056016,58360,6326,1,50,2,3,13,1,No,3.423076923076923
306,Masculino,54,Analista de Datos,Mantenimiento,20,44,10,2,4,2.602640167684232,40292,466,2,32,6,3,12,1,Sí,3.2307692307692304
307,Femenino,44,Supervisor,Operaciones,15,30,10,5,5,4.759496531064414,42207,4933,3,52,4,3,6,2,No,3.1923076923076916
308,Femenino,46,Piloto,Servicio al Cliente,25,30,6,9,10,1.4552725664693869,99576,974,1,73,3,2,1,1,Sí,4.115384615384615
309,Femenino,29,Supervisor,Mantenimiento,11,30,3,4,8,3.6917694667722456,130080,5187,3,37,9,0,8,2,Sí,3.615384615384615
310,Femenino,43,Mecánico,Mantenimiento,9,44,1,10,9,1.5284900956482628,97403,7012,3,43,0,1,14,1,No,2.4807692307692304
311,Femenino,25,Analista de Datos,Servicio al Cliente,6,44,7,3,3,3.0980041423351476,65502,7472,0,4,7,0,2,0,Sí,1.7884615384615383
312,Masculino,61,Ingeniero,Mantenimiento,8,30,10,7,10,3.1462540529605305,61785,2651,1,30,1,2,8,1,No,2.673076923076923
313,Femenino,24,Contador,Mantenimiento,6,44,5,8,4,1.170504426136778,98867,1799,2,8,9,0,0,2,No,2.4038461538461533
314,Masculino,50,Supervisor,Servicio al Cliente,14,44,12,10,1,4.816471163086291,82592,1015,2,31,7,3,8,2,Sí,2.0769230769230766
315,Masculino,62,Asistente de Vuelo,Mantenimiento,12,44,12,6,5,4.226490520943406,79361,6238,2,40,6,4,6,0,No,2.9615384615384612
316,Femenino,50,Administrador,Mantenimiento,25,44,10,6,4,2.211416806105024,62209,9940,3,4,2,3,1,2,No,2.346153846153846
317,Masculino,55,Contador,Finanzas,20,44,5,5,6,1.5224971672389414,139609,8876,2,50,6,1,9,0,Sí,3.4230769230769225
318,Masculino,55,Ingeniero,Tecnología,22,30,11,6,6,2.3825068520961947,54490,9648,3,53,0,3,6,1,No,3.2884615384615383
319,Masculino,49,Analista de Datos,Finanzas,27,30,8,9,10,4.577106184976934,67876,8560,1,27,4,4,0,1,No,3.5192307692307687
320,Femenino,34,Administrador,Operaciones,11,44,12,2,6,1.5307343873732,76432,6422,3,42,1,2,10,1,Sí,2.9423076923076925
321,Femenino,36,Analista de Datos,Finanzas,18,44,5,10,3,2.397268393299104,81881,6047,2,11,1,0,2,2,Sí,1.6923076923076923
322,Masculino,44,Mecánico,Finanzas,12,44,5,3,7,2.977217698659316,108717,6549,1,68,2,3,6,1,No,3.6538461538461533
323,Femenino,47,Ingeniero,Operaciones,1,44,1,1,3,1.1315372671466255,136426,6589,2,71,6,0,2,1,Sí,2.9807692307692304
324,Femenino,25,Analista de Datos,Mantenimiento,7,30,2,4,6,2.0721348506052064,42261,6216,3,16,1,1,1,1,No,2.211538461538461
325,Femenino,47,Asistente de Vuelo,Mantenimiento,13,30,5,2,10,3.3825355742708716,126971,1344,3,7,3,0,4,1,Sí,2.769230769230769
326,Femenino,61,Mecánico,Finanzas,29,44,7,6,1,2.295858324863409,60090,4117,2,17,3,1,14,1,No,2.3076923076923075
327,Masculino,30,Agente de Tráfico,Operaciones,12,44,3,1,8,4.482101761413038,61568,8370,1,9,0,1,2,2,Sí,2.75
328,Masculino,26,Ingeniero,Mantenimiento,8,44,12,8,7,4.7470616748768615,100306,9324,3,38,6,3,12,2,Sí,3.615384615384615
329,Femenino,53,Piloto,Recursos Humanos,24,44,1,10,9,2.766171461798895,66968,7539,0,40,3,4,8,2,No,3.4038461538461533
330,Femenino,41,Administrador,Servicio al Cliente,3,30,11,6,3,3.128081901664889,82913,7864,0,43,0,0,6,2,No,1.788461538461538
331,Masculino,32,Supervisor,Servicio al Cliente,12,44,12,9,8,3.5232330732440396,104875,1479,0,68,2,1,10,1,No,3.1538461538461537
332,Masculino,36,Analista de Datos,Tecnología,2,30,2,6,2,3.658139864379159,74741,5348,0,42,7,1,0,2,No,2.096153846153846
333,Femenino,53,Administrador,Servicio al Cliente,15,44,3,10,9,1.2530317776019384,61842,3066,2,46,3,1,0,0,No,2.9423076923076925
334,Masculino,49,Administrador,Finanzas,25,30,12,7,1,1.214717721064638,77109,7091,3,74,0,2,5,1,Sí,3.0769230769230766
335,Femenino,43,Piloto,Servicio al Cliente,18,44,9,5,10,4.462350696991016,121402,4626,1,47,6,0,14,1,No,3.673076923076923
336,Femenino,62,Piloto,Servicio al Cliente,14,30,8,8,7,1.8794881871707552,82266,2472,0,18,7,0,3,0,No,2.4423076923076925
337,Masculino,38,Mecánico,Recursos Humanos,20,44,4,8,10,3.336422011775233,140374,958,2,20,4,1,0,2,Sí,3.384615384615384
338,Masculino,47,Ingeniero,Mantenimiento,20,30,8,10,1,3.498687258054434,131004,9263,1,2,8,0,8,0,Sí,1.5769230769230766
339,Femenino,28,Asistente de Vuelo,Recursos Humanos,0,44,13,9,6,1.6578571096009629,85846,1488,2,55,6,0,13,2,No,2.365384615384615
340,Femenino,62,Piloto,Finanzas,5,44,9,6,1,4.0463865070786,78045,4767,3,42,3,2,1,0,No,1.942307692307692
341,Masculino,47,Piloto,Servicio al Cliente,26,30,3,1,4,4.463782473190683,55249,1933,0,0,8,1,0,1,No,2.884615384615384
342,Femenino,46,Supervisor,Mantenimiento,22,44,6,9,7,2.1415107252707917,59890,5727,1,35,5,0,2,2,No,2.884615384615384
343,Masculino,31,Agente de Tráfico,Tecnología,13,30,8,3,2,4.511360723693748,139471,5149,1,5,7,4,14,2,No,2.9230769230769225
344,Femenino,40,Piloto,Tecnología,11,44,10,9,3,1.3241486750582583,73331,5752,2,73,1,1,14,2,No,2.576923076923077
345,Masculino,32,Agente de Tráfico,Servicio al Cliente,14,30,7,7,4,4.201855704828947,85911,7156,2,45,4,0,9,1,No,2.7499999999999996
346,Masculino,34,Mecánico,Servicio al Cliente,1,30,9,3,6,3.5604446437747734,35184,4974,3,22,2,2,11,2,No,2.1538461538461533
347,Masculino,29,Asistente de Vuelo,Tecnología,4,30,7,9,9,3.3324431575412694,67064,7090,1,19,4,4,11,0,Sí,2.365384615384615
348,Femenino,61,Administrador,Tecnología,8,44,1,7,4,1.9205309792997927,119968,3937,0,52,7,3,0,2,Sí,2.8269230769230766
349,Femenino,25,Piloto,Finanzas,7,30,9,7,6,2.4473672111199396,83489,3261,0,37,5,3,12,2,No,3.0769230769230766
350,Masculino,52,Analista de Datos,Servicio al Cliente,17,30,12,7,7,4.641217537080837,45366,9591,1,34,0,4,3,1,No,2.846153846153846
351,Femenino,49,Agente de Tráfico,Tecnología,21,44,5,2,4,2.862964345703003,127498,6846,1,33,6,3,3,0,Sí,3.288461538461538
352,Masculino,32,Supervisor,Operaciones,7,30,6,4,6,3.3775203374511813,90245,6797,3,49,9,4,5,0,Sí,3.384615384615384
353,Masculino,62,Supervisor,Tecnología,33,30,2,10,3,4.743406131184088,72447,9070,0,46,0,0,11,0,No,2.692307692307692
354,Femenino,22,Piloto,Mantenimiento,4,30,2,8,5,2.8659537612929684,39159,5568,0,35,0,3,2,2,No,2.134615384615384
355,Femenino,59,Ingeniero,Mantenimiento,6,30,13,2,10,2.553076953573635,33012,4768,2,15,3,3,12,2,Sí,2.884615384615384
356,Masculino,45,Administrador,Operaciones,27,44,4,4,4,4.572808444192484,48736,4213,2,48,8,4,14,1,Sí,3.923076923076923
357,Femenino,52,Asistente de Vuelo,Finanzas,17,30,4,10,7,4.643551818022444,99945,5177,0,64,7,0,8,1,No,3.288461538461538
358,Femenino,62,Analista de Datos,Servicio al Cliente,26,44,5,8,6,2.4185530372079542,53005,8046,1,62,9,0,5,2,Sí,3.7499999999999996
359,Masculino,47,Ingeniero,Servicio al Cliente,15,30,7,3,7,3.3679587302008276,65611,870,1,51,2,1,13,0,Sí,3.2884615384615383
360,Masculino,26,Supervisor,Tecnología,8,30,13,6,6,4.854911091332951,80034,6601,2,72,5,1,6,0,Sí,3.711538461538461
361,Femenino,41,Agente de Tráfico,Mantenimiento,4,44,11,2,2,1.2218827805575851,62154,8897,1,75,0,0,5,2,Sí,2.634615384615384
362,Masculino,62,Agente de Tráfico,Finanzas,28,30,12,8,7,1.1592096780823353,145185,2689,3,59,9,4,8,0,No,4.192307692307692
363,Masculino,32,Ingeniero,Finanzas,14,44,1,8,8,3.066322035475923,142149,7109,1,16,0,2,1,0,No,2.5384615384615383
364,Femenino,54,Agente de Tráfico,Finanzas,13,44,10,1,7,2.164960574506354,62349,4581,1,66,5,2,10,2,Sí,3.9038461538461537
365,Masculino,59,Supervisor,Tecnología,18,44,4,3,4,3.327399539736601,107156,7287,1,37,4,1,13,1,No,2.9038461538461533
366,Masculino,48,Ingeniero,Servicio al Cliente,30,44,13,2,4,3.897181411734379,85366,7034,2,28,5,3,7,2,Sí,3.6346153846153846
367,Femenino,55,Supervisor,Finanzas,23,30,9,7,5,1.2762973500838894,64673,9769,1,30,8,2,4,1,No,3.076923076923077
368,Femenino,36,Analista de Datos,Tecnología,5,30,8,7,9,4.5294699032087795,128013,1967,0,58,4,3,1,0,No,3.2307692307692304
369,Masculino,53,Administrador,Tecnología,2,30,3,4,5,2.107548004947824,110908,9444,2,53,1,3,12,1,No,2.6153846153846154
370,Masculino,42,Analista de Datos,Operaciones,24,44,6,8,2,2.525389928720777,44741,9444,1,52,0,0,6,1,Sí,2.846153846153846
371,Femenino,26,Analista de Datos,Recursos Humanos,1,30,11,3,5,2.348147007856201,126202,5080,1,25,1,2,11,2,Sí,2.0384615384615383
